node_id,name,in_degree,out_degree,betweenness_centrality,clustering_coefficient,source_center,src_delay_minutes,src_sla_breaches,src_trips,destination_center,dest_delay_minutes,dest_sla_breaches,dest_trips,total_delay_minutes,total_sla_breaches,total_trips_handled,betweenness_rank,delay_rank,composite_rank
IND690537AAA,Kayamkulam_Bhrnikvu_D (Kerala),0,1,0.0,0.0,IND690537AAA,30.0,1.0,1.0,0,0.0,0.0,0.0,30.0,1.0,1.0,1290.0,1534.0,1412.0
IND796009AAA,Aizawl_HunthrVg_I (Mizoram),1,1,0.0,0.0,IND796009AAA,2159.0,4.0,4.0,IND796009AAA,2633.0,3.0,3.0,4792.0,7.0,7.0,1290.0,104.5,697.25
IND796321AAB,Champhai_AwmpiVng_D (Mizoram),1,1,0.0,0.0,IND796321AAB,2633.0,3.0,3.0,IND796321AAB,2159.0,4.0,4.0,4792.0,7.0,7.0,1290.0,104.5,697.25
IND000000AFG,Tirur_PmthuKlm_D (Kerala),0,1,0.0,0.0,IND000000AFG,38.0,1.0,1.0,0,0.0,0.0,0.0,38.0,1.0,1.0,1290.0,1520.0,1405.0
IND000000AFR,Cochin_PanditRd_D (Kerala),0,1,0.0,0.0,IND000000AFR,287.0,6.0,6.0,0,0.0,0.0,0.0,287.0,6.0,6.0,1290.0,1130.0,1210.0
IND000000ABA,Cochin_Chtrpuza_D (Kerala),1,1,0.000409379344454079,1.0,IND000000ABA,9.0,1.0,5.0,IND000000ABA,68.0,3.0,10.0,77.0,4.0,15.0,618.5,1447.0,1032.75
IND574117AAA,Uchila_Busstand_D (Karnataka),1,2,0.001019287196452944,0.6666666666666666,IND574117AAA,114.0,3.0,3.0,IND574117AAA,222.0,5.0,5.0,336.0,8.0,8.0,375.5,1069.0,722.25
IND414502AAA,Shevgaon_VidyaNgr_D (Maharashtra),1,1,0.0012166452928112513,0.0,IND414502AAA,107.0,7.0,7.0,IND414502AAA,430.0,7.0,7.0,537.0,14.0,14.0,335.5,839.0,587.25
IND431107AAB,Paithan_SantaNGR_D (Maharashtra),1,1,0.001211493374633223,0.0,IND431107AAB,257.0,6.0,6.0,IND431107AAB,107.0,7.0,7.0,364.0,13.0,13.0,361.0,1033.5,697.25
IND431122AAA,Beed_JalnaRd_D (Maharashtra),1,1,0.0012269491291673075,0.0,IND431122AAA,162.0,7.0,7.0,IND431122AAA,1064.0,9.0,9.0,1226.0,16.0,16.0,293.0,399.0,346.0
IND431127AAA,Georai_Bazarrd_D (Maharashtra),1,1,0.0012217972109892794,0.0,IND431127AAA,430.0,7.0,7.0,IND431127AAA,162.0,7.0,7.0,592.0,14.0,14.0,317.0,767.0,542.0
IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),1,1,0.0008183623875098481,0.0,IND518401AAA,192.0,6.0,6.0,IND518401AAA,196.0,7.0,7.0,388.0,13.0,13.0,419.5,1000.5,710.0
IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh),1,1,0.000409379344454079,0.0,IND518206AAA,55.0,3.0,3.0,IND518206AAA,86.0,6.0,6.0,141.0,9.0,9.0,618.5,1329.0,973.75
IND274304AAA,Kushinagar_KasyaDPP_D (Uttar Pradesh),2,1,5.350068877183026e-06,0.0,IND274304AAA,198.0,4.0,4.0,IND274304AAA,68.0,2.0,2.0,266.0,6.0,6.0,849.5,1162.0,1005.75
IND679329AAA,Nilambur_StteHW28_D (Kerala),0,1,0.0,0.0,IND679329AAA,38.0,3.0,3.0,0,0.0,0.0,0.0,38.0,3.0,3.0,1290.0,1520.0,1405.0
IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),1,2,0.0012217972109892794,0.3333333333333333,IND521105AAA,296.0,7.0,7.0,IND521105AAA,35.0,2.0,2.0,331.0,9.0,9.0,317.0,1077.5,697.25
IND802212AAA,Bikramgang_Dehrird_D (Bihar),1,1,0.000808058551153792,0.0,IND802212AAA,3859.0,5.0,5.0,IND802212AAA,218.0,5.0,5.0,4077.0,10.0,10.0,506.0,118.0,312.0
IND802213AAB,Dinara_Wardno7_D (Bihar),1,1,0.00081321046933182,0.0,IND802213AAB,218.0,5.0,5.0,IND802213AAB,1067.0,8.0,8.0,1285.0,13.0,13.0,465.0,384.0,424.5
IND733128AAA,Itahar_NatunDPP_D (West Bengal),1,2,0.0012328936501419553,0.3333333333333333,IND733128AAA,108.0,3.0,3.0,IND733128AAA,89.0,2.0,2.0,197.0,5.0,5.0,272.5,1252.5,762.5
IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal),2,1,0.00041492756403041693,0.3333333333333333,IND733129AAB,42.0,2.0,2.0,IND733129AAB,80.0,2.0,2.0,122.0,4.0,4.0,556.0,1361.5,958.75
IND732202AAA,Manikchak_Enayetpr_D (West Bengal),1,1,0.000824306908484496,0.0,IND732202AAA,149.0,6.0,6.0,IND732202AAA,191.0,3.0,3.0,340.0,9.0,9.0,386.0,1059.0,722.5
IND560300AAB,Bangalore_East_I_20 (Karnataka),2,3,4.557466080563319e-06,0.3,IND560300AAB,686.0,16.0,16.0,IND560300AAB,1651.0,11.0,11.0,2337.0,27.0,27.0,857.0,217.0,537.0
IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),1,1,0.0,1.0,IND483225AAA,75.0,2.0,2.0,IND483225AAA,78.0,2.0,2.0,153.0,4.0,4.0,1290.0,1298.5,1294.25
IND403507AAB,Goa_Mapusa (Goa),1,1,0.0,0.0,IND403507AAB,56.0,1.0,1.0,IND403507AAB,-3.0,0.0,1.0,53.0,1.0,2.0,1290.0,1493.5,1391.75
IND360003AAA,Rajkot_Kothriya_DC (Gujarat),0,1,0.0,0.0,IND360003AAA,56.0,2.0,2.0,0,0.0,0.0,0.0,56.0,2.0,2.0,1290.0,1487.0,1388.5
IND203001AAA,Bulndshahr_Ymunpurm_D (Uttar Pradesh),0,1,0.0,0.0,IND203001AAA,127.0,4.0,4.0,0,0.0,0.0,0.0,127.0,4.0,4.0,1290.0,1356.5,1323.25
IND303901AAA,Chaksu_TonkRoad_D (Rajasthan),1,1,5.548219576337954e-06,0.0,IND303901AAA,78.0,2.0,2.0,IND303901AAA,315.0,6.0,6.0,393.0,8.0,8.0,847.0,995.0,921.0
IND411048AAA,Pune_East_D_8 (Maharashtra),1,1,0.0,0.0,IND411048AAA,64.0,1.0,1.0,IND411048AAA,69.0,2.0,2.0,133.0,3.0,3.0,1290.0,1345.0,1317.5
IND431131AAB,Majalgaon_SmbjiCwk_D (Maharashtra),0,1,0.0,0.0,IND431131AAB,792.0,1.0,1.0,0,0.0,0.0,0.0,792.0,1.0,1.0,1290.0,619.0,954.5
IND482002AAA,Jabalpur (Madhya Pradesh),1,1,0.0,0.0,IND482002AAA,201.0,2.0,2.0,IND482002AAA,230.0,2.0,2.0,431.0,4.0,4.0,1290.0,952.0,1121.0
IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh),0,1,0.0,0.0,IND462021AAA,63.0,1.0,1.0,0,0.0,0.0,0.0,63.0,1.0,1.0,1290.0,1475.5,1382.75
IND458001AAB,Mandsaur_YashDPP_D (Madhya Pradesh),1,1,0.000409379344454079,1.0,IND458001AAB,187.0,6.0,6.0,IND458001AAB,215.0,7.0,7.0,402.0,13.0,13.0,618.5,986.5,802.5
IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),1,1,0.00040422742627605087,1.0,IND458990AAA,309.0,5.0,5.0,IND458990AAA,187.0,6.0,6.0,496.0,11.0,11.0,729.0,872.0,800.5
IND283122AAB,Kirauli_AchneraRD_D (Uttar Pradesh),1,2,0.0004054163304709806,0.0,IND283122AAB,1460.0,3.0,4.0,IND283122AAB,356.0,12.0,12.0,1816.0,15.0,16.0,660.0,265.0,462.5
IND792110AAA,Roing_DibngVly_D (Arunachal Pradesh),1,1,0.0,1.0,IND792110AAA,305.0,2.0,2.0,IND792110AAA,28.0,1.0,1.0,333.0,3.0,3.0,1290.0,1073.5,1181.75
IND635001AAA,Krishnagiri_BnglorRd_D (Tamil Nadu),2,2,0.00040898304305576915,0.6666666666666666,IND635001AAA,438.0,7.0,8.0,IND635001AAA,374.0,7.0,8.0,812.0,14.0,16.0,644.0,612.0,628.0
IND424201AAA,Pachora_PcrrdDPP_D (Maharashtra),1,1,0.0008223254014929467,0.0,IND424201AAA,640.0,1.0,1.0,IND424201AAA,14.0,1.0,1.0,654.0,2.0,2.0,389.0,714.5,551.75
IND425109AAA,Erandol_BsStdDPP_D (Maharashtra),1,1,0.00041413496123379723,0.0,IND425109AAA,14.0,1.0,1.0,IND425109AAA,17.0,1.0,1.0,31.0,2.0,2.0,558.0,1531.5,1044.75
IND425401AAA,Amalner_Murtingr_D (Maharashtra),1,1,5.944520974647807e-06,0.0,IND425401AAA,17.0,1.0,1.0,IND425401AAA,27.0,1.0,1.0,44.0,2.0,2.0,842.0,1512.0,1177.0
IND122002AAD,Gurgaon_Central_D_15 (Haryana),0,1,0.0,0.0,IND122002AAD,57.0,2.0,2.0,0,0.0,0.0,0.0,57.0,2.0,2.0,1290.0,1485.5,1387.75
IND122503AAA,Pataudi_DC (Haryana),1,1,0.0004050200290726706,0.0,IND122503AAA,190.0,2.0,2.0,IND122503AAA,57.0,2.0,2.0,247.0,4.0,4.0,677.0,1188.5,932.75
IND791110AAA,Naharlagun_JmpuCntr_D (Arunachal Pradesh),0,1,0.0,0.0,IND791110AAA,86.0,1.0,1.0,0,0.0,0.0,0.0,86.0,1.0,1.0,1290.0,1431.5,1360.75
IND221401AAA,Bhadohi_Rajpura_D (Uttar Pradesh),0,1,0.0,0.0,IND221401AAA,32.0,1.0,1.0,0,0.0,0.0,0.0,32.0,1.0,1.0,1290.0,1530.0,1410.0
IND688524AAA,Cherthala_Mulapali_D (Kerala),0,1,0.0,0.0,IND688524AAA,455.0,7.0,7.0,0,0.0,0.0,0.0,455.0,7.0,7.0,1290.0,919.0,1104.5
IND341306AAA,Sujangarh_LdnunDPP_D (Rajasthan),1,1,0.004016514671870369,0.0,IND341306AAA,679.0,3.0,3.0,IND341306AAA,163.0,8.0,8.0,842.0,11.0,11.0,98.0,595.5,346.75
IND517325AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),0,1,0.0,0.0,IND517325AAA,37.0,1.0,1.0,0,0.0,0.0,0.0,37.0,1.0,1.0,1290.0,1523.0,1406.5
IND798601AAA,Mokokchung_Central_D_1 (Nagaland),1,1,0.0,0.0,IND798601AAA,881.0,4.0,4.0,IND798601AAA,232.0,1.0,1.0,1113.0,5.0,5.0,1290.0,452.0,871.0
IND764071AAB,Pappadahandi_Central_DPP_2 (Orissa),1,2,0.0016200801162906825,0.0,IND764071AAB,343.0,3.0,3.0,IND764071AAB,24.0,3.0,3.0,367.0,6.0,6.0,243.5,1030.0,636.75
IND400072AAA,Mumbai_Tejpal_M (Maharashtra),1,1,0.0,0.0,IND400072AAA,63.0,1.0,1.0,IND400072AAA,628.0,15.0,15.0,691.0,16.0,16.0,1290.0,688.0,989.0
IND284403AAA,Lalitpur_RjghatRd_D (Uttar Pradesh),1,2,0.0004050200290726708,0.3333333333333333,IND284403AAA,376.0,2.0,2.0,IND284403AAA,282.0,5.0,5.0,658.0,7.0,7.0,668.0,712.0,690.0
IND577116AAA,Unknown Destination,3,1,1.5852055932394153e-06,0.3333333333333333,IND577116AAA,-3.0,0.0,3.0,IND577116AAA,72.0,2.0,4.0,69.0,2.0,7.0,907.5,1462.5,1185.0
IND209625AAA,Farrukhbad_Pnchlght_D (Uttar Pradesh),2,1,0.0008211364972980171,0.3333333333333333,IND209625AAA,167.0,4.0,6.0,IND209625AAA,166.0,5.0,5.0,333.0,9.0,11.0,394.5,1073.5,734.0
IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),1,1,0.0004109645500473184,0.0,IND241124AAB,55.0,3.0,3.0,IND241124AAB,167.0,4.0,6.0,222.0,7.0,9.0,569.0,1221.0,895.0
IND242221AAA,Jalalabad_farukngr_D (Uttar Pradesh),1,1,0.0,1.0,IND242221AAA,855.0,5.0,5.0,IND242221AAA,110.0,5.0,5.0,965.0,10.0,10.0,1290.0,529.5,909.75
IND242307AAB,Tilhar_SingCLNY_D (Uttar Pradesh),0,2,0.0,1.0,IND242307AAB,244.0,6.0,6.0,0,0.0,0.0,0.0,244.0,6.0,6.0,1290.0,1192.0,1241.0
IND144527AAA,Garhshnker_Jagrata_D (Punjab),0,1,0.0,0.0,IND144527AAA,118.0,4.0,4.0,0,0.0,0.0,0.0,118.0,4.0,4.0,1290.0,1369.5,1329.75
IND844101AAB,Hajipur_ThaneDPP_D (Bihar),0,1,0.0,0.0,IND844101AAB,29.0,1.0,1.0,0,0.0,0.0,0.0,29.0,1.0,1.0,1290.0,1536.5,1413.25
IND752056AAA,Khurdha_MdhsnDPP_D (Orissa),2,1,0.0,1.0,IND752056AAA,17.0,1.0,1.0,IND752056AAA,108.0,5.0,5.0,125.0,6.0,6.0,1290.0,1359.0,1324.5
IND403601AAA,Goa_Margao_Dc (Goa),1,1,0.0,0.0,IND403601AAA,90.0,3.0,3.0,IND403601AAA,38.0,5.0,5.0,128.0,8.0,8.0,1290.0,1354.5,1322.25
IND732204AAB,Paranpur_Nijgan_D (West Bengal),1,1,0.00041254975564055784,0.0,IND732204AAB,-79.0,0.0,4.0,IND732204AAB,149.0,6.0,6.0,70.0,6.0,10.0,561.5,1461.0,1011.25
IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh),1,1,0.0,0.0,IND208019AAA,288.0,3.0,3.0,IND208019AAA,819.0,13.0,13.0,1107.0,16.0,16.0,1290.0,456.0,873.0
IND562108AAA,Gauribidanur_Gurukrpa_D (Karnataka),1,1,2.377808389859123e-06,0.0,IND562108AAA,123.0,1.0,1.0,IND562108AAA,126.0,7.0,9.0,249.0,8.0,10.0,890.5,1186.0,1038.25
IND363621AAB,Wankaner_JivanDPP_D (Gujarat),1,1,0.0,1.0,IND363621AAB,50.0,2.0,2.0,IND363621AAB,40.0,2.0,3.0,90.0,4.0,5.0,1290.0,1424.0,1357.0
IND363641AAA,Morbi_DC (Gujarat),0,2,0.0,1.0,IND363641AAA,95.0,3.0,4.0,0,0.0,0.0,0.0,95.0,3.0,4.0,1290.0,1410.0,1350.0
IND600083AAA,Chennai_AshokNagar_DC (Tamil Nadu),0,1,0.0,0.0,IND600083AAA,15.0,1.0,1.0,0,0.0,0.0,0.0,15.0,1.0,1.0,1290.0,1558.5,1424.25
IND312403AAA,BariSadri_BhmprDPP_D (Rajasthan),1,1,0.0008080585511537918,0.0,IND312403AAA,129.0,3.0,3.0,IND312403AAA,367.0,3.0,3.0,496.0,6.0,6.0,523.5,872.0,697.75
IND458664AAA,Neemuch_KarjuDPP_D (Madhya Pradesh),1,1,0.00081321046933182,0.0,IND458664AAA,367.0,3.0,3.0,IND458664AAA,60.0,3.0,4.0,427.0,6.0,7.0,465.0,962.0,713.5
IND502295AAA,Sangareddy_Pothredy_D (Telangana),1,1,0.0004050200290726706,0.0,IND502295AAA,50.0,2.0,2.0,IND502295AAA,95.0,4.0,4.0,145.0,6.0,6.0,677.0,1322.0,999.5
IND530018AAA,Vizag _NAD (Andhra Pradesh),0,1,0.0,0.0,IND530018AAA,27.0,1.0,1.0,0,0.0,0.0,0.0,27.0,1.0,1.0,1290.0,1540.0,1415.0
IND733202AAB,Islampure_ShbdnDPP_D (West Bengal),1,1,3.963013983098538e-07,0.0,IND733202AAB,10.0,1.0,1.0,IND733202AAB,42.0,1.0,1.0,52.0,2.0,2.0,964.5,1495.5,1230.0
IND370615AAB,Nakhatrana_ClgRDDPP_D (Gujarat),2,1,0.0,1.0,IND370615AAB,707.0,3.0,3.0,IND370615AAB,275.0,7.0,7.0,982.0,10.0,10.0,1290.0,514.0,902.0
IND395010AAB,Surat_Brpc (Gujarat),0,1,0.0,0.0,IND395010AAB,7.0,1.0,1.0,0,0.0,0.0,0.0,7.0,1.0,1.0,1290.0,1571.5,1430.75
IND232104AAB,Chandauli_ShubsNGR_D (Uttar Pradesh),1,2,6.737123771267515e-06,0.3333333333333333,IND232104AAB,141.0,2.0,2.0,IND232104AAB,88.0,4.0,4.0,229.0,6.0,6.0,831.5,1211.5,1021.5
IND574216AAA,Dhrmsthala_Beltngdi_D (Karnataka),2,2,0.0012110970732349135,0.3333333333333333,IND574216AAA,482.0,5.0,5.0,IND574216AAA,495.0,11.0,11.0,977.0,16.0,16.0,365.5,520.0,442.75
IND793150AAA,Jowai_Ldthlabh_D (Meghalaya),1,1,0.0,1.0,IND793150AAA,131.0,1.0,1.0,IND793150AAA,120.0,2.0,2.0,251.0,3.0,3.0,1290.0,1180.0,1235.0
IND276129AAA,Chiraiyakot_KamalDPP_D (Uttar Pradesh),1,1,1.5852055932394153e-05,0.0,IND276129AAA,203.0,1.0,1.0,IND276129AAA,51.0,1.0,1.0,254.0,2.0,2.0,797.5,1174.5,986.0
IND276140AAA,Jiyanpur_Central_DPP_1 (Uttar Pradesh),1,1,1.4663151737464592e-05,0.0,IND276140AAA,51.0,1.0,1.0,IND276140AAA,86.0,4.0,4.0,137.0,5.0,5.0,802.0,1338.5,1070.25
IND396191AAB,Vapi_IndEstat_L (Gujarat),0,1,0.0,0.0,IND396191AAB,287.0,2.0,2.0,0,0.0,0.0,0.0,287.0,2.0,2.0,1290.0,1130.0,1210.0
IND841226AAB,Siwan_HnmntNgr_D (Bihar),2,1,7.926027966197076e-07,0.3333333333333333,IND841226AAB,71.0,2.0,2.0,IND841226AAB,216.0,4.0,4.0,287.0,6.0,6.0,937.5,1130.0,1033.75
IND335524AAA,Rawatsar_ShivmDPP_D (Rajasthan),2,1,0.0,0.6666666666666666,IND335524AAA,7.0,0.0,1.0,IND335524AAA,827.0,6.0,6.0,834.0,6.0,7.0,1290.0,600.0,945.0
IND127201AAA,Loharu_BstndDPP_D (Haryana),1,1,0.0012166452928112509,0.0,IND127201AAA,110.0,2.0,2.0,IND127201AAA,118.0,3.0,3.0,228.0,5.0,5.0,342.5,1213.5,778.0
IND509103AAC,Unknown Destination,1,1,0.0,1.0,IND509103AAC,355.0,5.0,5.0,IND509103AAC,16.0,1.0,1.0,371.0,6.0,6.0,1290.0,1020.5,1155.25
IND689650AAA,Kozhenchery_Cherukole_D (Kerala),1,1,0.0,1.0,IND689650AAA,23.0,1.0,1.0,IND689650AAA,1.0,0.0,1.0,24.0,1.0,2.0,1290.0,1542.0,1416.0
IND679322AAA,Printhlmna_EmsPnmbi_D (Kerala),1,1,7.926027966197076e-07,0.0,IND679322AAA,48.0,1.0,1.0,IND679322AAA,56.0,3.0,3.0,104.0,4.0,4.0,937.5,1391.0,1164.25
IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),2,1,0.0008100400581453412,0.3333333333333333,IND207247AAB,308.0,5.0,5.0,IND207247AAB,989.0,6.0,6.0,1297.0,11.0,11.0,491.0,379.0,435.0
IND209721AAB,Chhibramau_Bhainpura_D (Uttar Pradesh),1,1,0.0,1.0,IND209721AAB,67.0,4.0,4.0,IND209721AAB,207.0,4.0,4.0,274.0,8.0,8.0,1290.0,1150.5,1220.25
IND733129AAA,Kaliyaganj_FatprDPP_D (West Bengal),1,1,5.944520974647807e-06,0.0,IND733129AAA,376.0,3.0,3.0,IND733129AAA,42.0,2.0,2.0,418.0,5.0,5.0,842.0,971.0,906.5
IND331304AAA,Taranagar_RajRdDPP_D (Rajasthan),0,1,0.0,0.0,IND331304AAA,665.0,2.0,2.0,0,0.0,0.0,0.0,665.0,2.0,2.0,1290.0,708.0,999.0
IND415709AAA,Khed_Mahad_D (Maharashtra),1,1,0.001211493374633223,0.0,IND415709AAA,924.0,4.0,4.0,IND415709AAA,349.0,11.0,11.0,1273.0,15.0,15.0,361.0,388.0,374.5
IND686513AAA,Mundakayam_Central_D_1 (Kerala),1,2,0.0,1.0,IND686513AAA,224.0,5.0,5.0,IND686513AAA,127.0,10.0,10.0,351.0,15.0,15.0,1290.0,1042.0,1166.0
IND312601AAA,Nimbahera_MsjidDPP_D (Rajasthan),1,1,0.0008183623875098481,0.0,IND312601AAA,60.0,3.0,4.0,IND312601AAA,61.0,2.0,4.0,121.0,5.0,8.0,419.5,1363.5,891.5
IND413307AAB,Sangola_Central_DPP_2 (Maharashtra),1,1,0.0004042274262760509,1.0,IND413307AAB,29.0,1.0,1.0,IND413307AAB,56.0,2.0,2.0,85.0,3.0,3.0,708.5,1434.0,1071.25
IND504293AAA,Asifabad_PaikjNGR_D (Telangana),2,2,0.0006053503859183017,0.6666666666666666,IND504293AAA,469.0,4.0,4.0,IND504293AAA,101.0,2.0,4.0,570.0,6.0,8.0,542.0,801.5,671.75
IND712602AAA,Arambag_BalibDPP_D (West Bengal),1,1,0.0012162489914129414,0.0,IND712602AAA,50.0,1.0,1.0,IND712602AAA,45.0,1.0,1.0,95.0,2.0,2.0,345.0,1410.0,877.5
IND742102AAB,Berhampore_Central_I_2 (West Bengal),5,4,0.005284018644131234,0.0,IND742102AAB,2381.0,21.0,21.0,IND742102AAB,2502.0,24.0,24.0,4883.0,45.0,45.0,68.0,101.0,84.5
IND723131AAA,Manbazar_Central_DPP_1 (West Bengal),1,1,0.0008183623875098481,0.0,IND723131AAA,64.0,6.0,6.0,IND723131AAA,687.0,2.0,4.0,751.0,8.0,10.0,419.5,646.0,532.75
IND342902A1B,Unknown Destination,2,1,0.0014062755119025163,0.3333333333333333,IND342902A1B,1640.0,6.0,6.0,IND342902A1B,207.0,4.0,4.0,1847.0,10.0,10.0,265.5,260.5,263.0
IND223101AAB,Shahganj_KcharaRD_D (Uttar Pradesh),1,1,7.926027966197076e-07,0.0,IND223101AAB,88.0,3.0,3.0,IND223101AAB,97.0,3.0,3.0,185.0,6.0,6.0,937.5,1266.5,1102.0
IND276128AAA,Azamgarh_ChtwrDPP_D (Uttar Pradesh),0,1,0.0,0.0,IND276128AAA,97.0,3.0,3.0,0,0.0,0.0,0.0,97.0,3.0,3.0,1290.0,1405.0,1347.5
IND276305AAA,Saraimeer_MsmcyDPP_D (Uttar Pradesh),1,1,7.926027966197076e-07,0.0,IND276305AAA,97.0,3.0,3.0,IND276305AAA,97.0,3.0,3.0,194.0,6.0,6.0,937.5,1257.5,1097.5
IND641006AAD,Coimbatore_ElngoNgr_C (Tamil Nadu),0,1,0.0,0.0,IND641006AAD,15.0,1.0,1.0,0,0.0,0.0,0.0,15.0,1.0,1.0,1290.0,1558.5,1424.25
IND301705AAA,Neemrana_Rcocmplx_D (Rajasthan),2,1,0.0012305158417520961,0.3333333333333333,IND301705AAA,51.0,1.0,1.0,IND301705AAA,829.0,7.0,7.0,880.0,8.0,8.0,278.0,570.0,424.0
IND758035AAA,Barbil_PunjbiPd_D (Orissa),1,1,0.0,0.0,IND758035AAA,35.0,1.0,1.0,IND758035AAA,100.0,2.0,2.0,135.0,3.0,3.0,1290.0,1342.0,1316.0
IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),2,1,0.0,1.0,IND533242AAA,36.0,2.0,2.0,IND533242AAA,514.0,5.0,5.0,550.0,7.0,7.0,1290.0,821.0,1055.5
IND333028AAA,Sultana_Central_DPP_1 (Rajasthan),2,1,0.00041056824864900855,0.3333333333333333,IND333028AAA,7.0,0.0,1.0,IND333028AAA,102.0,3.0,3.0,109.0,3.0,4.0,574.0,1381.5,977.75
IND403401AAA,Goa_Ponda_Dc (Goa),1,1,0.0,0.0,IND403401AAA,246.0,2.0,2.0,IND403401AAA,119.0,5.0,5.0,365.0,7.0,7.0,1290.0,1032.0,1161.0
IND125050AAA,Fatehabad_SirsaDPP_D (Haryana),1,1,0.0,1.0,IND125050AAA,31.0,2.0,2.0,IND125050AAA,60.0,1.0,1.0,91.0,3.0,3.0,1290.0,1421.0,1355.5
IND251309AAB,Budhana_Busstand_D (Uttar Pradesh),1,1,0.000808058551153792,0.0,IND251309AAB,403.0,6.0,6.0,IND251309AAB,130.0,9.0,9.0,533.0,15.0,15.0,506.0,842.0,674.0
IND400016AAA,Mumbai Mahim (Maharashtra),0,1,0.0,0.0,IND400016AAA,8.0,1.0,1.0,0,0.0,0.0,0.0,8.0,1.0,1.0,1290.0,1569.5,1429.75
IND380006AAA,Ahmedabad_Paldi_D (Gujarat),0,1,0.0,0.0,IND380006AAA,156.0,9.0,9.0,0,0.0,0.0,0.0,156.0,9.0,9.0,1290.0,1292.0,1291.0
IND732103AAB,Malda_Central_I_3 (West Bengal),2,2,0.002878337055924468,0.0,IND732103AAB,280.0,5.0,5.0,IND732103AAB,1567.0,6.0,6.0,1847.0,11.0,11.0,137.0,260.5,198.75
IND733134AAA,Raiganj_SubrtDPP_D (West Bengal),1,1,0.0,1.0,IND733134AAA,11.0,1.0,1.0,IND733134AAA,39.0,2.0,2.0,50.0,3.0,3.0,1290.0,1497.5,1393.75
IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2,1,0.001211493374633223,0.3333333333333333,IND385340AAB,157.0,3.0,4.0,IND385340AAB,28.0,1.0,13.0,185.0,4.0,17.0,361.0,1266.5,813.75
IND785675AAA,Moranhat_TiloiDPP_D (Assam),1,1,0.007583623558057363,0.0,IND785675AAA,144.0,1.0,1.0,IND785675AAA,163.0,3.0,3.0,307.0,4.0,4.0,45.0,1107.0,576.0
IND282001AAC,Agra_Idgah_L (Uttar Pradesh),1,1,0.0,1.0,IND282001AAC,250.0,2.0,2.0,IND282001AAC,167.0,1.0,1.0,417.0,3.0,3.0,1290.0,972.0,1131.0
IND722140AAA,Khatra_KoralDPP_D (West Bengal),1,1,0.00081321046933182,0.0,IND722140AAA,11.0,1.0,4.0,IND722140AAA,64.0,6.0,6.0,75.0,7.0,10.0,465.0,1451.5,958.25
IND722151AAA,Simlapal_Central_D_1 (West Bengal),1,1,0.0008080585511537919,0.0,IND722151AAA,1971.0,3.0,3.0,IND722151AAA,11.0,1.0,4.0,1982.0,4.0,7.0,516.0,245.0,380.5
IND400706AAA,Mumbai_Nerul_D (Maharashtra),1,1,0.0,0.0,IND400706AAA,45.0,1.0,1.0,IND400706AAA,76.0,1.0,1.0,121.0,2.0,2.0,1290.0,1363.5,1326.75
IND500039AAB,Hyd_Uppal_Dc (Telangana),0,1,0.0,0.0,IND500039AAB,14.0,1.0,1.0,0,0.0,0.0,0.0,14.0,1.0,1.0,1290.0,1561.5,1425.75
IND501301AAC,Ghatkesar_Central_D_1 (Telangana),1,1,0.0004050200290726706,0.0,IND501301AAC,15.0,1.0,1.0,IND501301AAC,14.0,1.0,1.0,29.0,2.0,2.0,677.0,1536.5,1106.75
IND757025AAA,Betnoti_MhliaDPP_D (Orissa),1,1,0.0,1.0,IND757025AAA,46.0,2.0,2.0,IND757025AAA,98.0,4.0,4.0,144.0,6.0,6.0,1290.0,1324.5,1307.25
IND560099AAG,Bengaluru_Bomsndra_L (Karnataka),0,1,0.0,0.0,IND560099AAG,2.0,0.0,1.0,0,0.0,0.0,0.0,2.0,0.0,1.0,1290.0,1578.0,1434.0
IND743235AAA,Bongaon_SukntDPP_D (West Bengal),1,1,0.000409379344454079,1.0,IND743235AAA,43.0,2.0,2.0,IND743235AAA,119.0,1.0,1.0,162.0,3.0,3.0,618.5,1288.5,953.5
IND695541AAA,Nedumangad_Arsprmbu_D (Kerala),1,2,0.001228138033362237,0.0,IND695541AAA,39.0,2.0,2.0,IND695541AAA,70.0,6.0,9.0,109.0,8.0,11.0,282.5,1381.5,832.0
IND686540AAA,Karukachal_MnimlaRd_D (Kerala),2,1,5.548219576337954e-06,0.3333333333333333,IND686540AAA,18.0,1.0,1.0,IND686540AAA,223.0,5.0,5.0,241.0,6.0,6.0,847.0,1196.5,1021.75
