source_center,source_name,destination_center,destination_name,median_delay_ratio,total_delay_minutes,sla_breach_count,total_trips
IND465669AAB,Narsinghgarh_Central_D_1 (Madhya Pradesh),IND465683AAA,Pachore_Shop3DPP_D (Madhya Pradesh),1.4864864864864864,231,11,11
IND465683AAA,Pachore_Shop3DPP_D (Madhya Pradesh),IND465001AAA,Shajapur_MhpraRD_D (Madhya Pradesh),1.4285714285714286,646,12,13
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),IND466116AAA,Ashta_ShantiNg_D (Madhya Pradesh),1.7058823529411764,222,9,9
IND466116AAA,Ashta_ShantiNg_D (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2.445945945945946,1429,9,9
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2.1102362204724407,142,1,1
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),IND470113AAA,Bina_Srvdycwk_D (Madhya Pradesh),2.288135593220339,77,1,1
IND470113AAA,Bina_Srvdycwk_D (Madhya Pradesh),IND470117AAA,Khurai_Talaiya_D (Madhya Pradesh),2.3520833333333333,44,2,2
IND470117AAA,Khurai_Talaiya_D (Madhya Pradesh),IND470227AAB,Rehli_Ward7DPP_D (Madhya Pradesh),1.7708333333333333,277,3,3
IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),1.6024691358024692,273,6,6
IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),2.4146219036724026,589,2,2
IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),2.3018193443385258,3564,14,14
IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh),IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh),1.739864864864865,273,8,8
IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),IND473001AAA,Guna_HnumnDPP_D (Madhya Pradesh),1.649404761904762,244,8,8
IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),1.6745762711864407,2797,7,7
IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh),IND473226AAA,Guna_Raghogrh_D (Madhya Pradesh),1.957831325301205,5435,12,12
IND473443AAA,Mungaoli_AshkngRd_D (Madhya Pradesh),IND470113AAA,Bina_Srvdycwk_D (Madhya Pradesh),1.8083333333333333,203,4,4
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1.6007604562737643,2538,14,14
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND328001AAA,Dholpur_GtRoad_D (Rajasthan),1.3529411764705883,25,1,1
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND473551AAA,Shivpuri_BypassRD_D (Madhya Pradesh),1.4233576642335766,59,1,1
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND475661AAB,Datia_TownDPP_D (Madhya Pradesh),2.78125,115,1,1
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND476001AAA,Morena_Prjapati_D (Madhya Pradesh),1.4324324324324325,17,1,1
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh),2.5825721153846155,650,6,6
IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh),IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh),1.9217571644042235,166,4,4
IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh),IND477001AAB,Bhind_EtwahDPP_D (Madhya Pradesh),2.188679245283019,64,1,1
IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh),IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),3.3035714285714284,130,1,1
IND477001AAB,Bhind_EtwahDPP_D (Madhya Pradesh),IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),3.851851851851852,1555,7,7
IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),1.5258490566037737,199,6,6
IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),IND481661AAA,Mandla_Mharajpr_D (Madhya Pradesh),1.623346398824106,197,2,2
IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),1.4054054054054057,281,14,14
IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),1.7452830188679247,81,2,2
IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),IND481661AAA,Mandla_Mharajpr_D (Madhya Pradesh),1.6037735849056605,169,3,3
IND480886AAA,Lakhnadon_Central_DPP_1 (Madhya Pradesh),IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),1.55,284,5,5
IND480886AAA,Lakhnadon_Central_DPP_1 (Madhya Pradesh),IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),1.4956521739130435,50,2,2
IND481661AAA,Mandla_Mharajpr_D (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),3.135135135135135,936,5,5
IND482002AAA,Jabalpur (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),11.461111111111109,201,2,2
IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),2.043300653594771,75,2,2
IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),IND483770AAA,Barhi_Central_DPP_1 (Madhya Pradesh),1.8085106382978724,39,1,1
IND483770AAA,Barhi_Central_DPP_1 (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),2.4617181883537027,311,2,2
IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),IND484224AAA,Anuppur_JthriDPP_DC (Madhya Pradesh),0.8925682507583417,-9,1,2
IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),2.0,244,3,3
IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),2.023368193292463,484,2,2
IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),1.962962962962963,27,1,1
IND484661AAE,Umaria_Central_DPP_3 (Madhya Pradesh),IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),2.49375,140,2,2
IND484661AAE,Umaria_Central_DPP_3 (Madhya Pradesh),IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),3.1818181818181817,49,1,1
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),2.1142857142857143,825,7,7
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),IND485771AAA,Maihar_MngalDPP_D (Madhya Pradesh),2.9705882352941178,514,3,3
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),IND486001AAA,Rewa_Dc (Madhya Pradesh),2.11764705882353,78,2,2
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),IND486771AAA,Churhat_Central_DPP_1 (Madhya Pradesh),5.543478260869565,1994,5,5
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),2.052955665024631,122,2,2
IND485771AAA,Maihar_MngalDPP_D (Madhya Pradesh),IND486001AAA,Rewa_Dc (Madhya Pradesh),2.0869565217391304,51,1,1
IND485771AAA,Maihar_MngalDPP_D (Madhya Pradesh),IND486771AAA,Churhat_Central_DPP_1 (Madhya Pradesh),5.228260869565218,390,1,1
IND486001AAA,Rewa_Dc (Madhya Pradesh),IND486771AAA,Churhat_Central_DPP_1 (Madhya Pradesh),2.613960113960114,173,2,2
IND486661AAA,Sidhi_Padra_D (Madhya Pradesh),IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),5.253846153846154,3128,5,5
IND486771AAA,Churhat_Central_DPP_1 (Madhya Pradesh),IND486661AAA,Sidhi_Padra_D (Madhya Pradesh),1.6133333333333333,115,6,6
IND486886AAA,Singrauli_Waidhan_D (Madhya Pradesh),IND486889AAA,Singrauli_Ward8DPP_D (Madhya Pradesh),2.2857142857142856,229,7,7
IND486889AAA,Singrauli_Ward8DPP_D (Madhya Pradesh),IND231205AAA,Chopan_PreetDPP_D (Uttar Pradesh),2.077020202020202,292,4,4
IND486889AAA,Singrauli_Ward8DPP_D (Madhya Pradesh),IND231216AAA,Robertsganj_ArtoDPP_D (Uttar Pradesh),2.565217391304348,452,3,3
IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),IND487551AAA,Gadarwara_MPward_D (Madhya Pradesh),1.3617021276595744,62,3,3
IND487001AAB,Narsinghpur_KndliDPP_D (Madhya Pradesh),IND487551AAA,Gadarwara_MPward_D (Madhya Pradesh),1.667393410852713,62,2,2
IND487551AAA,Gadarwara_MPward_D (Madhya Pradesh),IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),2.5973462301587302,432,4,4
IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),2.1020408163265305,167,3,3
IND492001AAB,Raipur_Katora_IP (Chhattisgarh),IND492007AAA,Raipur_Central_D_5 (Chhattisgarh),2.5946969696969697,107,6,6
IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh),IND495334AAB,Mungeli_Panderia_D (Chhattisgarh),1.603921568627451,231,8,8
IND494334AAB,Kanker_KrisnKunj_D (Chhattisgarh),IND493445AAB,Mahasamund_RajpurRD_D (Chhattisgarh),1.696969696969697,950,9,9
IND495004AAA,Bilaspur_Torwa_DC (Chhattisgarh),IND495671AAA,Champa_Brplicwk_D (Chhattisgarh),2.5,67,1,1
IND495334AAB,Mungeli_Panderia_D (Chhattisgarh),IND491995AAB,Kawardha_TrnsptNGR_D (Chhattisgarh),1.5650118203309693,220,8,8
IND495677AAA,Korba_Tilknagr_DC (Chhattisgarh),IND496001AAA,Raigarh_MithmdRd_D (Chhattisgarh),2.1607142857142856,642,5,5
IND500008AAC,Hyderabad_Tolichwk_I (Telangana),IND500084AAB,Hyderabad_Kondapur_D (Telangana),2.6,33,1,1
IND500008AAC,Hyderabad_Tolichwk_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),5.130434782608695,1404,9,9
IND500008AAD,Hyderabad_Tolichwk_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.782608695652174,461,5,5
IND500008AAF,Hyderabad_South_D_4 (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),3.1333333333333333,551,13,13
IND500010AAA,Hyderabad_Alwal_I (Telangana),IND500055AAA,Hyd_Trimulgherry_Dc (Telangana),1.7222222222222223,14,1,1
IND500010AAA,Hyderabad_Alwal_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.0486536107711135,532,6,6
IND500010AAB,Hyderabad_Alwal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.4516129032258065,1641,23,23
IND500018AAA,Hyderabad_PndrgNgr_DC (Telangana),IND500080AAB,Hyderabad_Chikdply_I (Telangana),2.871517027863777,180,4,4
IND500032AAA,Hyd_Chandanagar_Dc (Telangana),IND502295AAA,Sangareddy_Pothredy_D (Telangana),1.8892339544513457,95,4,4
IND500035AAA,Hyd_LB-Nagar_Dc (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),2.5384615384615383,21,1,1
IND500039AAB,Hyd_Uppal_Dc (Telangana),IND501301AAC,Ghatkesar_Central_D_1 (Telangana),2.1818181818181817,14,1,1
IND500039AAC,Hyderabad_Uppal_I (Telangana),IND500035AAA,Hyd_LB-Nagar_Dc (Telangana),2.9642857142857144,54,2,2
IND500039AAC,Hyderabad_Uppal_I (Telangana),IND500035AAD,Hyderabad_South_D_12 (Telangana),2.933333333333333,150,5,5
IND500039AAC,Hyderabad_Uppal_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),7.571428571428571,1492,9,9
IND500039AAC,Hyderabad_Uppal_I (Telangana),IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),1.896551724137931,279,8,8
IND500039AAD,Hyderabad_Uppal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.6271645021645025,475,8,8
IND500050AAA,Patancheru_Ameenpur_I (Telangana),IND501218AAC,Shamshabad_Lngrguda_D (Telangana),5.387096774193548,295,3,3
IND500050AAA,Patancheru_Ameenpur_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.09004329004329,1763,18,18
IND500055AAA,Hyd_Trimulgherry_Dc (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),2.75,29,1,1
IND500055AAA,Hyd_Trimulgherry_Dc (Telangana),IND501401AAC,Medchal_MROoffce_D (Telangana),1.9444444444444444,18,1,1
IND500055AAC,Hyderabad_North_D_2 (Telangana),IND501401AAC,Medchal_MROoffce_D (Telangana),1.9166666666666667,124,9,9
IND500080AAB,Hyderabad_Chikdply_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.6739130434782608,808,16,16
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.894736842105263,52,1,1
IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),IND509216AAC,Shadnagar_Central_D_1 (Telangana),1.4351851851851851,86,3,4
IND501141AAA,Tandur_SnthiNGR_D (Telangana),IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),1.5813953488372094,104,4,4
IND501301AAC,Ghatkesar_Central_D_1 (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),2.0,15,1,1
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2.146812080536913,1368,1,1
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2.040268456375839,6206,13,13
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND413002AAA,Solapur_Central_I_2 (Maharashtra),1.94,2986,11,11
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2.142276422764228,7144,10,10
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500008AAC,Hyderabad_Tolichwk_I (Telangana),1.7341897233201582,250,14,14
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),2.0,457,10,10
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500010AAB,Hyderabad_Alwal_L (Telangana),2.2889082462253194,1580,22,22
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),1.932146829810901,199,6,6
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500039AAD,Hyderabad_Uppal_L (Telangana),2.6376344086021506,291,6,6
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500050AAA,Patancheru_Ameenpur_I (Telangana),1.6766098484848486,437,14,14
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500080AAB,Hyderabad_Chikdply_I (Telangana),1.9166666666666667,681,17,17
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND501141AAA,Tandur_SnthiNGR_D (Telangana),1.6,410,7,7
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND501218AAC,Shamshabad_Lngrguda_D (Telangana),6.421052631578948,104,1,1
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND503111AAC,Kamareddy_Devenply_I (Telangana),1.716798941798942,155,2,2
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1.3332371401774763,113,2,2
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),1.7611132966168372,1019,10,10
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND508252AAB,Choutuppal_Nagaram_D (Telangana),1.9777777777777776,407,7,7
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND509001AAA,Mahabubnagar_DC (Telangana),1.4814814814814814,503,13,13
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND509358AAA,Kadthal_GndhiDPP_D (Telangana),1.5,363,12,12
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),1.778688524590164,1721,9,9
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),1.7661870503597124,1397,12,12
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),1.7095160854284943,2356,12,12
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2.206953642384106,4333,12,12
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.6839685169842582,1174,4,4
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),1.6597633136094676,1556,14,14
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),1.9772973933035944,2071,2,2
IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND751002AAB,Bhubaneshwar_Hub (Orissa),2.0177112045363845,6154,8,8
IND501359AAG,Hyderabad_South_R_11 (Telangana),IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),2.6845238095238093,318,6,6
IND501401AAC,Medchal_MROoffce_D (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),6.018382352941177,859,10,10
IND502110AAA,Medak_Dwaraka_D (Telangana),IND502313AAA,Narsapur_Xroad_D (Telangana),1.310810810810811,203,11,14
IND502220AAC,Zahirabad_Mohim_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.3076923076923077,651,12,15
IND502286AAB,Narayankhed_Datatrya_D (Telangana),IND502220AAC,Zahirabad_Mohim_D (Telangana),2.142857142857143,840,15,15
IND502295AAA,Sangareddy_Pothredy_D (Telangana),IND500050AAA,Patancheru_Ameenpur_I (Telangana),1.9230769230769231,50,2,2
IND502313AAA,Narsapur_Xroad_D (Telangana),IND503111AAC,Kamareddy_Devenply_I (Telangana),1.6875,232,5,5
IND503111AAC,Kamareddy_Devenply_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.2115384615384617,1939,13,13
IND503111AAC,Kamareddy_Devenply_I (Telangana),IND503185AAA,Bodhan_SuryaDPP_D (Telangana),1.7540983606557377,787,15,15
IND503111AAC,Kamareddy_Devenply_I (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1.3888888888888888,36,1,1
IND503122AAA,Yellareddy_JKRoad_D (Telangana),IND502110AAA,Medak_Dwaraka_D (Telangana),1.5128205128205128,378,14,14
IND503185AAA,Bodhan_SuryaDPP_D (Telangana),IND503187AAA,Banswada_Menagrdn_D (Telangana),1.4827586206896552,233,14,14
IND503187AAA,Banswada_Menagrdn_D (Telangana),IND503122AAA,Yellareddy_JKRoad_D (Telangana),1.4814814814814814,252,15,15
IND504201AAA,Chinnur_AsnsdhRD_D (Telangana),IND505184AAC,Manthani_Chaitnya_D (Telangana),1.0911654135338344,53,1,4
IND504208AAB,Mancherial_Hitech_D (Telangana),IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),1.7,15,1,1
IND504208AAB,Mancherial_Hitech_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),2.109375,458,5,5
IND504215AAA,Luxettipet_ShivaDPP_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1.9833333333333334,687,10,10
IND504215AAA,Luxettipet_ShivaDPP_D (Telangana),IND505326AAB,Unknown Destination,2.6610169491525424,99,1,1
IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),IND504293AAA,Asifabad_PaikjNGR_D (Telangana),2.2435897435897436,95,2,2
IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),1.1590909090909092,28,1,3
IND504293AAA,Asifabad_PaikjNGR_D (Telangana),IND504208AAB,Mancherial_Hitech_D (Telangana),1.5357142857142858,31,1,1
IND504293AAA,Asifabad_PaikjNGR_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),2.2436974789915967,438,3,3
IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),IND504208AAB,Mancherial_Hitech_D (Telangana),1.2258064516129032,15,1,1
IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),IND504293AAA,Asifabad_PaikjNGR_D (Telangana),1.064516129032258,6,0,2
IND505001AAA,Karimnagar_DC (Telangana),IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),1.3428571428571427,74,5,5
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.035928143712575,174,1,1
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND503111AAC,Kamareddy_Devenply_I (Telangana),1.3728499761108457,70,1,2
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND504208AAB,Mancherial_Hitech_D (Telangana),1.4426229508196722,171,5,5
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND505172AAA,Peddapalli_UdaynDPP_D (Telangana),1.64,17,1,1
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND505184AAC,Manthani_Chaitnya_D (Telangana),1.619047619047619,40,1,1
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND505209AAA,Ramagundam_Pdmavati_D (Telangana),3.5319148936170213,309,3,3
IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),1.4978991596638656,36,1,2
IND505122AAA,Jammikunta_ConduDPP_D (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),2.4761904761904763,877,9,9
IND505184AAC,Manthani_Chaitnya_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1.7812004230565837,369,6,6
IND505184AAC,Manthani_Chaitnya_D (Telangana),IND505209AAA,Ramagundam_Pdmavati_D (Telangana),0.875,-9,0,2
IND505209AAA,Ramagundam_Pdmavati_D (Telangana),IND504201AAA,Chinnur_AsnsdhRD_D (Telangana),1.3833333333333333,112,4,4
IND505209AAA,Ramagundam_Pdmavati_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),3.1440217391304346,206,2,2
IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),IND505325AAA,Metpally_GunjRDPP_D (Telangana),1.1111111111111112,54,1,5
IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),IND505327AAA,Jagtial_Aravind_D (Telangana),1.9534883720930232,42,1,1
IND505325AAA,Metpally_GunjRDPP_D (Telangana),IND505327AAA,Jagtial_Aravind_D (Telangana),1.3614130434782608,19,2,2
IND505326AAA,Koratla_BhemuDPP_D (Telangana),IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),2.75,64,1,1
IND505326AAB,Unknown Source,IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),4.316666666666666,200,1,1
IND505327AAA,Jagtial_Aravind_D (Telangana),IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),1.3,69,6,7
IND505467AAA,Husnabad_Greenmkt_D (Telangana),IND505122AAA,Jammikunta_ConduDPP_D (Telangana),1.5957446808510638,206,7,7
IND505503AAA,Mahadevpur_Kataram_D (Telangana),IND506164AAA,Parkal_AmbedDPP_D (Telangana),2.225,50,1,1
IND506001AAC,Warangal_Central_D_2 (Telangana),IND505122AAA,Jammikunta_ConduDPP_D (Telangana),1.6857142857142855,25,1,1
IND506001AAC,Warangal_Central_D_2 (Telangana),IND505467AAA,Husnabad_Greenmkt_D (Telangana),1.575825825825826,188,8,8
IND506002AAA,Warangal_HunterRd_I (Telangana),IND506132AAA,Khanpur_Nrsampt_D (Telangana),1.108108108108108,110,5,13
IND506002AAA,Warangal_HunterRd_I (Telangana),IND506143AAA,Ghanpur_Palakrty_D (Telangana),1.871212121212121,225,10,10
IND506002AAA,Warangal_HunterRd_I (Telangana),IND506343AAA,Mulugu_LaxmiNGR_D (Telangana),1.5461711711711712,42,2,2
IND506132AAA,Khanpur_Nrsampt_D (Telangana),IND122001AAJ,Mahbubabad_Yellanda_D (Telangana),1.7884920634920638,377,12,12
IND506143AAA,Ghanpur_Palakrty_D (Telangana),IND506167AAB,Jangaon_Hanmkond_D (Telangana),1.65,116,9,9
IND506167AAB,Jangaon_Hanmkond_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.102564102564102,1148,9,9
IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),IND505503AAA,Mahadevpur_Kataram_D (Telangana),2.0,18,1,1
IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),3.8333333333333335,1049,9,9
IND506343AAA,Mulugu_LaxmiNGR_D (Telangana),IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),1.3158914728682172,29,1,2
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND507117AAB,Manuguru_AskNagar_D (Telangana),1.4464285714285714,51,1,1
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND507159AAA,Kusumnchi_SKRoad_D (Telangana),1.7894736842105263,16,1,1
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND507167AAA,Tallada_PtrlBunk_D (Telangana),2.81993006993007,182,4,4
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508001AAA,Nalgonda_HydRoad_DC (Telangana),2.4404761904761907,122,1,1
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508206AAA,Kodad_VidyaNgr_D (Telangana),2.0625,495,11,11
IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508213AAB,Suryapet_Krishna_D (Telangana),1.7777777777777777,505,14,14
IND507111AAA,Bhadrachalam_ITDARd_D (Telangana),IND507117AAB,Manuguru_AskNagar_D (Telangana),1.5757575757575757,257,13,13
IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),2.031634938409854,1364,12,12
IND507123AAA,Yellandu_Sudimala_D (Telangana),IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),1.3452421410365336,316,7,8
IND507159AAA,Kusumnchi_SKRoad_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),3.3846153846153846,1589,9,9
IND507159AAA,Kusumnchi_SKRoad_D (Telangana),IND508206AAA,Kodad_VidyaNgr_D (Telangana),1.3,13,1,1
IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),2.357142857142857,1257,11,11
